,SCNFolder,space,time,x-1,x,x+1,t+1
240,Scenario-1_test19_1161-1176,"(20.0, 40.0]","(1169.0, 1171.0]",0.0625,0.1,0.125,0.13125
241,Scenario-1_test19_1161-1176,"(40.0, 60.0]","(1169.0, 1171.0]",0.1,0.125,0.0625,0.0875
242,Scenario-1_test19_1161-1176,"(60.0, 80.0]","(1169.0, 1171.0]",0.125,0.0625,0.0625,0.0625
243,Scenario-1_test19_1161-1176,"(20.0, 40.0]","(1171.0, 1173.0]",0.06875,0.13125,0.0875,0.125
244,Scenario-1_test19_1161-1176,"(40.0, 60.0]","(1171.0, 1173.0]",0.13125,0.0875,0.0625,0.075
245,Scenario-1_test19_1161-1176,"(60.0, 80.0]","(1171.0, 1173.0]",0.0875,0.0625,0.05,0.05
246,Scenario-1_test19_1161-1176,"(20.0, 40.0]","(1173.0, 1175.0]",0.075,0.125,0.075,0.1
247,Scenario-1_test19_1161-1176,"(40.0, 60.0]","(1173.0, 1175.0]",0.125,0.075,0.05,0.05
248,Scenario-1_test19_1161-1176,"(60.0, 80.0]","(1173.0, 1175.0]",0.075,0.05,0.05,0.05
249,Scenario-1_test2_141-158,"(20.0, 40.0]","(141.0, 143.0]",0.0375,0.03125,0.0,0.0375
250,Scenario-1_test2_141-158,"(40.0, 60.0]","(141.0, 143.0]",0.03125,0.0,0.03125,0.03125
251,Scenario-1_test2_141-158,"(60.0, 80.0]","(141.0, 143.0]",0.0,0.03125,0.09375,0.0
252,Scenario-1_test2_141-158,"(20.0, 40.0]","(143.0, 145.0]",0.03125,0.0375,0.03125,0.0375
253,Scenario-1_test2_141-158,"(40.0, 60.0]","(143.0, 145.0]",0.0375,0.03125,0.0,0.0375
254,Scenario-1_test2_141-158,"(60.0, 80.0]","(143.0, 145.0]",0.03125,0.0,0.0875,0.025
255,Scenario-1_test2_141-158,"(20.0, 40.0]","(145.0, 147.0]",0.05,0.0375,0.0375,0.04375
256,Scenario-1_test2_141-158,"(40.0, 60.0]","(145.0, 147.0]",0.0375,0.0375,0.025,0.04375
257,Scenario-1_test2_141-158,"(60.0, 80.0]","(145.0, 147.0]",0.0375,0.025,0.04375,0.025
258,Scenario-1_test2_141-158,"(20.0, 40.0]","(147.0, 149.0]",0.05,0.04375,0.04375,0.04375
259,Scenario-1_test2_141-158,"(40.0, 60.0]","(147.0, 149.0]",0.04375,0.04375,0.025,0.04375
260,Scenario-1_test2_141-158,"(60.0, 80.0]","(147.0, 149.0]",0.04375,0.025,0.025,0.04375
261,Scenario-1_test2_141-158,"(20.0, 40.0]","(149.0, 151.0]",0.0125,0.04375,0.04375,0.0125
262,Scenario-1_test2_141-158,"(40.0, 60.0]","(149.0, 151.0]",0.04375,0.04375,0.04375,0.05
263,Scenario-1_test2_141-158,"(60.0, 80.0]","(149.0, 151.0]",0.04375,0.04375,0.03125,0.0375
264,Scenario-1_test2_141-158,"(20.0, 40.0]","(151.0, 153.0]",0.0375,0.0125,0.05,0.0375
265,Scenario-1_test2_141-158,"(40.0, 60.0]","(151.0, 153.0]",0.0125,0.05,0.0375,0.01875
266,Scenario-1_test2_141-158,"(60.0, 80.0]","(151.0, 153.0]",0.05,0.0375,0.05,0.04375
267,Scenario-1_test2_141-158,"(20.0, 40.0]","(153.0, 155.0]",0.03125,0.0375,0.01875,0.03125
268,Scenario-1_test2_141-158,"(40.0, 60.0]","(153.0, 155.0]",0.0375,0.01875,0.04375,0.03125
269,Scenario-1_test2_141-158,"(60.0, 80.0]","(153.0, 155.0]",0.01875,0.04375,0.0375,0.01875
270,Scenario-1_test2_141-158,"(20.0, 40.0]","(155.0, 157.0]",0.0375,0.03125,0.03125,0.04375
271,Scenario-1_test2_141-158,"(40.0, 60.0]","(155.0, 157.0]",0.03125,0.03125,0.01875,0.025
272,Scenario-1_test2_141-158,"(60.0, 80.0]","(155.0, 157.0]",0.03125,0.01875,0.05,0.025
273,Scenario-1_test3_201-217,"(20.0, 40.0]","(201.0, 203.0]",0.0375,0.0625,0.1,0.05
274,Scenario-1_test3_201-217,"(40.0, 60.0]","(201.0, 203.0]",0.0625,0.1,0.1375,0.15
275,Scenario-1_test3_201-217,"(60.0, 80.0]","(201.0, 203.0]",0.1,0.1375,0.0875,0.1
276,Scenario-1_test3_201-217,"(20.0, 40.0]","(203.0, 205.0]",0.0,0.05,0.15,0.05
277,Scenario-1_test3_201-217,"(40.0, 60.0]","(203.0, 205.0]",0.05,0.15,0.1,0.1
278,Scenario-1_test3_201-217,"(60.0, 80.0]","(203.0, 205.0]",0.15,0.1,0.08125,0.11875
279,Scenario-1_test3_201-217,"(20.0, 40.0]","(205.0, 207.0]",0.0375,0.05,0.1,0.05625
280,Scenario-1_test3_201-217,"(40.0, 60.0]","(205.0, 207.0]",0.05,0.1,0.11875,0.14375
281,Scenario-1_test3_201-217,"(60.0, 80.0]","(205.0, 207.0]",0.1,0.11875,0.0625,0.08125
282,Scenario-1_test3_201-217,"(20.0, 40.0]","(207.0, 209.0]",0.01875,0.05625,0.14375,0.0625
283,Scenario-1_test3_201-217,"(40.0, 60.0]","(207.0, 209.0]",0.05625,0.14375,0.08125,0.11875
284,Scenario-1_test3_201-217,"(60.0, 80.0]","(207.0, 209.0]",0.14375,0.08125,0.06875,0.075
285,Scenario-1_test3_201-217,"(20.0, 40.0]","(209.0, 211.0]",0.05,0.0625,0.11875,0.1
286,Scenario-1_test3_201-217,"(40.0, 60.0]","(209.0, 211.0]",0.0625,0.11875,0.075,0.0875
287,Scenario-1_test3_201-217,"(60.0, 80.0]","(209.0, 211.0]",0.11875,0.075,0.04375,0.0625
288,Scenario-1_test3_201-217,"(20.0, 40.0]","(211.0, 213.0]",0.05,0.1,0.0875,0.0875
289,Scenario-1_test3_201-217,"(40.0, 60.0]","(211.0, 213.0]",0.1,0.0875,0.0625,0.08125
290,Scenario-1_test3_201-217,"(60.0, 80.0]","(211.0, 213.0]",0.0875,0.0625,0.05,0.05625
291,Scenario-1_test3_201-217,"(20.0, 40.0]","(213.0, 215.0]",0.075,0.0875,0.08125,0.075
292,Scenario-1_test3_201-217,"(40.0, 60.0]","(213.0, 215.0]",0.0875,0.08125,0.05625,0.06875
293,Scenario-1_test3_201-217,"(60.0, 80.0]","(213.0, 215.0]",0.08125,0.05625,0.04375,0.05625
294,Scenario-1_test4_261-277,"(20.0, 40.0]","(261.0, 263.0]",0.05,0.05,0.075,0.05
295,Scenario-1_test4_261-277,"(40.0, 60.0]","(261.0, 263.0]",0.05,0.075,0.1375,0.1
296,Scenario-1_test4_261-277,"(60.0, 80.0]","(261.0, 263.0]",0.075,0.1375,0.1,0.1
297,Scenario-1_test4_261-277,"(20.0, 40.0]","(263.0, 265.0]",0.0625,0.05,0.1,0.06875
298,Scenario-1_test4_261-277,"(40.0, 60.0]","(263.0, 265.0]",0.05,0.1,0.1,0.1125
299,Scenario-1_test4_261-277,"(60.0, 80.0]","(263.0, 265.0]",0.1,0.1,0.11875,0.1125
300,Scenario-1_test4_261-277,"(20.0, 40.0]","(265.0, 267.0]",0.05625,0.06875,0.1125,0.0875
301,Scenario-1_test4_261-277,"(40.0, 60.0]","(265.0, 267.0]",0.06875,0.1125,0.1125,0.1
302,Scenario-1_test4_261-277,"(60.0, 80.0]","(265.0, 267.0]",0.1125,0.1125,0.08125,0.1125
303,Scenario-1_test4_261-277,"(20.0, 40.0]","(267.0, 269.0]",0.0625,0.0875,0.1,0.1
304,Scenario-1_test4_261-277,"(40.0, 60.0]","(267.0, 269.0]",0.0875,0.1,0.1125,0.125
305,Scenario-1_test4_261-277,"(60.0, 80.0]","(267.0, 269.0]",0.1,0.1125,0.0875,0.09375
306,Scenario-1_test4_261-277,"(20.0, 40.0]","(269.0, 271.0]",0.075,0.1,0.125,0.1
307,Scenario-1_test4_261-277,"(40.0, 60.0]","(269.0, 271.0]",0.1,0.125,0.09375,0.10625
308,Scenario-1_test4_261-277,"(60.0, 80.0]","(269.0, 271.0]",0.125,0.09375,0.05,0.09375
309,Scenario-1_test4_261-277,"(20.0, 40.0]","(271.0, 273.0]",0.0875,0.1,0.10625,0.13125
310,Scenario-1_test4_261-277,"(40.0, 60.0]","(271.0, 273.0]",0.1,0.10625,0.09375,0.0875
311,Scenario-1_test4_261-277,"(60.0, 80.0]","(271.0, 273.0]",0.10625,0.09375,0.05625,0.0625
312,Scenario-1_test4_261-277,"(20.0, 40.0]","(273.0, 275.0]",0.0875,0.13125,0.0875,0.10625
313,Scenario-1_test4_261-277,"(40.0, 60.0]","(273.0, 275.0]",0.13125,0.0875,0.0625,0.09375
314,Scenario-1_test4_261-277,"(60.0, 80.0]","(273.0, 275.0]",0.0875,0.0625,0.0625,0.05
315,Scenario-1_test5_321-337,"(20.0, 40.0]","(321.0, 323.0]",0.0,0.05,0.01875,0.0
316,Scenario-1_test5_321-337,"(40.0, 60.0]","(321.0, 323.0]",0.05,0.01875,0.1125,0.05
317,Scenario-1_test5_321-337,"(60.0, 80.0]","(321.0, 323.0]",0.01875,0.1125,0.075,0.1
318,Scenario-1_test5_321-337,"(20.0, 40.0]","(323.0, 325.0]",0.03125,0.0,0.05,0.025
319,Scenario-1_test5_321-337,"(40.0, 60.0]","(323.0, 325.0]",0.0,0.05,0.1,0.05
320,Scenario-1_test5_321-337,"(60.0, 80.0]","(323.0, 325.0]",0.05,0.1,0.06875,0.0625
321,Scenario-1_test5_321-337,"(20.0, 40.0]","(325.0, 327.0]",0.025,0.025,0.05,0.04375
322,Scenario-1_test5_321-337,"(40.0, 60.0]","(325.0, 327.0]",0.025,0.05,0.0625,0.01875
323,Scenario-1_test5_321-337,"(60.0, 80.0]","(325.0, 327.0]",0.05,0.0625,0.05625,0.075
324,Scenario-1_test5_321-337,"(20.0, 40.0]","(327.0, 329.0]",0.0375,0.04375,0.01875,0.0375
325,Scenario-1_test5_321-337,"(40.0, 60.0]","(327.0, 329.0]",0.04375,0.01875,0.075,0.0625
326,Scenario-1_test5_321-337,"(60.0, 80.0]","(327.0, 329.0]",0.01875,0.075,0.05,0.04375
327,Scenario-1_test5_321-337,"(20.0, 40.0]","(329.0, 331.0]",0.0,0.0375,0.0625,0.0
328,Scenario-1_test5_321-337,"(40.0, 60.0]","(329.0, 331.0]",0.0375,0.0625,0.04375,0.04375
329,Scenario-1_test5_321-337,"(60.0, 80.0]","(329.0, 331.0]",0.0625,0.04375,0.03125,0.05
330,Scenario-1_test5_321-337,"(20.0, 40.0]","(331.0, 333.0]",0.0375,0.0,0.04375,0.03125
331,Scenario-1_test5_321-337,"(40.0, 60.0]","(331.0, 333.0]",0.0,0.04375,0.05,0.0
332,Scenario-1_test5_321-337,"(60.0, 80.0]","(331.0, 333.0]",0.04375,0.05,0.04375,0.05
333,Scenario-1_test5_321-337,"(20.0, 40.0]","(333.0, 335.0]",0.05625,0.03125,0.0,0.05625
334,Scenario-1_test5_321-337,"(40.0, 60.0]","(333.0, 335.0]",0.03125,0.0,0.05,0.025
335,Scenario-1_test5_321-337,"(60.0, 80.0]","(333.0, 335.0]",0.0,0.05,0.05,0.0
336,Scenario-1_test6_381-397,"(20.0, 40.0]","(381.0, 383.0]",0.0,0.0,0.0,0.0
337,Scenario-1_test6_381-397,"(40.0, 60.0]","(381.0, 383.0]",0.0,0.0,0.13125,0.0
338,Scenario-1_test6_381-397,"(60.0, 80.0]","(381.0, 383.0]",0.0,0.13125,0.0875,0.1
339,Scenario-1_test6_381-397,"(20.0, 40.0]","(383.0, 385.0]",0.0375,0.0,0.0,0.025
340,Scenario-1_test6_381-397,"(40.0, 60.0]","(383.0, 385.0]",0.0,0.0,0.1,0.0
341,Scenario-1_test6_381-397,"(60.0, 80.0]","(383.0, 385.0]",0.0,0.1,0.0875,0.08125
342,Scenario-1_test6_381-397,"(20.0, 40.0]","(385.0, 387.0]",0.0625,0.025,0.0,0.0625
343,Scenario-1_test6_381-397,"(40.0, 60.0]","(385.0, 387.0]",0.025,0.0,0.08125,0.01875
344,Scenario-1_test6_381-397,"(60.0, 80.0]","(385.0, 387.0]",0.0,0.08125,0.06875,0.05
345,Scenario-1_test6_381-397,"(20.0, 40.0]","(387.0, 389.0]",0.05,0.0625,0.01875,0.05
346,Scenario-1_test6_381-397,"(40.0, 60.0]","(387.0, 389.0]",0.0625,0.01875,0.05,0.0625
347,Scenario-1_test6_381-397,"(60.0, 80.0]","(387.0, 389.0]",0.01875,0.05,0.05,0.01875
348,Scenario-1_test6_381-397,"(20.0, 40.0]","(389.0, 391.0]",0.05,0.05,0.0625,0.05
349,Scenario-1_test6_381-397,"(40.0, 60.0]","(389.0, 391.0]",0.05,0.0625,0.01875,0.05625
350,Scenario-1_test6_381-397,"(60.0, 80.0]","(389.0, 391.0]",0.0625,0.01875,0.05625,0.05625
351,Scenario-1_test6_381-397,"(20.0, 40.0]","(391.0, 393.0]",0.04375,0.05,0.05625,0.0375
352,Scenario-1_test6_381-397,"(40.0, 60.0]","(391.0, 393.0]",0.05,0.05625,0.05625,0.05625
353,Scenario-1_test6_381-397,"(60.0, 80.0]","(391.0, 393.0]",0.05625,0.05625,0.03125,0.04375
354,Scenario-1_test6_381-397,"(20.0, 40.0]","(393.0, 395.0]",0.05,0.0375,0.05625,0.05
355,Scenario-1_test6_381-397,"(40.0, 60.0]","(393.0, 395.0]",0.0375,0.05625,0.04375,0.04375
356,Scenario-1_test6_381-397,"(60.0, 80.0]","(393.0, 395.0]",0.05625,0.04375,0.05,0.05
357,Scenario-1_test7_441-456,"(20.0, 40.0]","(441.0, 443.0]",0.05625,0.0125,0.0,0.0625
358,Scenario-1_test7_441-456,"(40.0, 60.0]","(441.0, 443.0]",0.0125,0.0,0.13125,0.0
359,Scenario-1_test7_441-456,"(60.0, 80.0]","(441.0, 443.0]",0.0,0.13125,0.1,0.1
360,Scenario-1_test7_441-456,"(20.0, 40.0]","(443.0, 445.0]",0.03125,0.0625,0.0,0.0375
361,Scenario-1_test7_441-456,"(40.0, 60.0]","(443.0, 445.0]",0.0625,0.0,0.1,0.0625
362,Scenario-1_test7_441-456,"(60.0, 80.0]","(443.0, 445.0]",0.0,0.1,0.1,0.075
363,Scenario-1_test7_441-456,"(20.0, 40.0]","(445.0, 447.0]",0.04375,0.0375,0.0625,0.0375
364,Scenario-1_test7_441-456,"(40.0, 60.0]","(445.0, 447.0]",0.0375,0.0625,0.075,0.06875
365,Scenario-1_test7_441-456,"(60.0, 80.0]","(445.0, 447.0]",0.0625,0.075,0.08125,0.06875
366,Scenario-1_test7_441-456,"(20.0, 40.0]","(447.0, 449.0]",0.0375,0.0375,0.06875,0.0375
367,Scenario-1_test7_441-456,"(40.0, 60.0]","(447.0, 449.0]",0.0375,0.06875,0.06875,0.05625
368,Scenario-1_test7_441-456,"(60.0, 80.0]","(447.0, 449.0]",0.06875,0.06875,0.075,0.075
369,Scenario-1_test7_441-456,"(20.0, 40.0]","(449.0, 451.0]",0.0625,0.0375,0.05625,0.0625
370,Scenario-1_test7_441-456,"(40.0, 60.0]","(449.0, 451.0]",0.0375,0.05625,0.075,0.04375
371,Scenario-1_test7_441-456,"(60.0, 80.0]","(449.0, 451.0]",0.05625,0.075,0.0625,0.0625
372,Scenario-1_test7_441-456,"(20.0, 40.0]","(451.0, 453.0]",0.05625,0.0625,0.04375,0.05
373,Scenario-1_test7_441-456,"(40.0, 60.0]","(451.0, 453.0]",0.0625,0.04375,0.0625,0.05
374,Scenario-1_test7_441-456,"(60.0, 80.0]","(451.0, 453.0]",0.04375,0.0625,0.05,0.0625
375,Scenario-1_test7_441-456,"(20.0, 40.0]","(453.0, 455.0]",0.04375,0.05,0.05,0.05625
376,Scenario-1_test7_441-456,"(40.0, 60.0]","(453.0, 455.0]",0.05,0.05,0.0625,0.0625
377,Scenario-1_test7_441-456,"(60.0, 80.0]","(453.0, 455.0]",0.05,0.0625,0.0625,0.04375
378,Scenario-1_test8_505-518,"(20.0, 40.0]","(505.0, 507.0]",0.04375,0.1,0.1,0.11875
379,Scenario-1_test8_505-518,"(40.0, 60.0]","(505.0, 507.0]",0.1,0.1,0.11875,0.13125
380,Scenario-1_test8_505-518,"(60.0, 80.0]","(505.0, 507.0]",0.1,0.11875,0.05,0.08125
381,Scenario-1_test8_505-518,"(20.0, 40.0]","(507.0, 509.0]",0.05,0.11875,0.13125,0.1
382,Scenario-1_test8_505-518,"(40.0, 60.0]","(507.0, 509.0]",0.11875,0.13125,0.08125,0.1125
383,Scenario-1_test8_505-518,"(60.0, 80.0]","(507.0, 509.0]",0.13125,0.08125,0.05625,0.075
384,Scenario-1_test8_505-518,"(20.0, 40.0]","(509.0, 511.0]",0.09375,0.1,0.1125,0.14375
385,Scenario-1_test8_505-518,"(40.0, 60.0]","(509.0, 511.0]",0.1,0.1125,0.075,0.08125
386,Scenario-1_test8_505-518,"(60.0, 80.0]","(509.0, 511.0]",0.1125,0.075,0.0625,0.06875
387,Scenario-1_test8_505-518,"(20.0, 40.0]","(511.0, 513.0]",0.08125,0.14375,0.08125,0.1
388,Scenario-1_test8_505-518,"(40.0, 60.0]","(511.0, 513.0]",0.14375,0.08125,0.06875,0.0875
389,Scenario-1_test8_505-518,"(60.0, 80.0]","(511.0, 513.0]",0.08125,0.06875,0.05,0.05625
390,Scenario-1_test8_505-518,"(20.0, 40.0]","(513.0, 515.0]",0.1,0.1,0.0875,0.08125
391,Scenario-1_test8_505-518,"(40.0, 60.0]","(513.0, 515.0]",0.1,0.0875,0.05625,0.075
392,Scenario-1_test8_505-518,"(60.0, 80.0]","(513.0, 515.0]",0.0875,0.05625,0.05,0.04375
393,Scenario-1_test8_505-518,"(20.0, 40.0]","(515.0, 517.0]",0.11875,0.08125,0.075,0.08125
394,Scenario-1_test8_505-518,"(40.0, 60.0]","(515.0, 517.0]",0.08125,0.075,0.04375,0.0625
395,Scenario-1_test8_505-518,"(60.0, 80.0]","(515.0, 517.0]",0.075,0.04375,0.05625,0.05
396,Scenario-1_test9_561-576,"(20.0, 40.0]","(561.0, 563.0]",0.025,0.06875,0.1,0.05
397,Scenario-1_test9_561-576,"(40.0, 60.0]","(561.0, 563.0]",0.06875,0.1,0.15,0.15
398,Scenario-1_test9_561-576,"(60.0, 80.0]","(561.0, 563.0]",0.1,0.15,0.08125,0.1
399,Scenario-1_test9_561-576,"(20.0, 40.0]","(563.0, 565.0]",0.0,0.05,0.15,0.05
400,Scenario-1_test9_561-576,"(40.0, 60.0]","(563.0, 565.0]",0.05,0.15,0.1,0.1
401,Scenario-1_test9_561-576,"(60.0, 80.0]","(563.0, 565.0]",0.15,0.1,0.1,0.14375
402,Scenario-1_test9_561-576,"(20.0, 40.0]","(565.0, 567.0]",0.0,0.05,0.1,0.025
403,Scenario-1_test9_561-576,"(40.0, 60.0]","(565.0, 567.0]",0.05,0.1,0.14375,0.125
404,Scenario-1_test9_561-576,"(60.0, 80.0]","(565.0, 567.0]",0.1,0.14375,0.0625,0.1
405,Scenario-1_test9_561-576,"(20.0, 40.0]","(567.0, 569.0]",0.05,0.025,0.125,0.04375
406,Scenario-1_test9_561-576,"(40.0, 60.0]","(567.0, 569.0]",0.025,0.125,0.1,0.1375
407,Scenario-1_test9_561-576,"(60.0, 80.0]","(567.0, 569.0]",0.125,0.1,0.06875,0.06875
408,Scenario-1_test9_561-576,"(20.0, 40.0]","(569.0, 571.0]",0.05625,0.04375,0.1375,0.06875
409,Scenario-1_test9_561-576,"(40.0, 60.0]","(569.0, 571.0]",0.04375,0.1375,0.06875,0.1
410,Scenario-1_test9_561-576,"(60.0, 80.0]","(569.0, 571.0]",0.1375,0.06875,0.0625,0.06875
411,Scenario-1_test9_561-576,"(20.0, 40.0]","(571.0, 573.0]",0.08125,0.06875,0.1,0.0875
412,Scenario-1_test9_561-576,"(40.0, 60.0]","(571.0, 573.0]",0.06875,0.1,0.06875,0.06875
413,Scenario-1_test9_561-576,"(60.0, 80.0]","(571.0, 573.0]",0.1,0.06875,0.05,0.075
414,Scenario-1_test9_561-576,"(20.0, 40.0]","(573.0, 575.0]",0.05,0.0875,0.06875,0.0875
415,Scenario-1_test9_561-576,"(40.0, 60.0]","(573.0, 575.0]",0.0875,0.06875,0.075,0.0625
416,Scenario-1_test9_561-576,"(60.0, 80.0]","(573.0, 575.0]",0.06875,0.075,0.04375,0.06875
417,Scenario-2_test0_21-36,"(20.0, 40.0]","(21.0, 23.0]",0.05625,0.05625,0.08125,0.075
418,Scenario-2_test0_21-36,"(40.0, 60.0]","(21.0, 23.0]",0.05625,0.08125,0.05,0.06875
419,Scenario-2_test0_21-36,"(60.0, 80.0]","(21.0, 23.0]",0.08125,0.05,0.06875,0.06875
420,Scenario-2_test0_21-36,"(20.0, 40.0]","(23.0, 25.0]",0.05625,0.075,0.06875,0.08125
421,Scenario-2_test0_21-36,"(40.0, 60.0]","(23.0, 25.0]",0.075,0.06875,0.06875,0.0625
422,Scenario-2_test0_21-36,"(60.0, 80.0]","(23.0, 25.0]",0.06875,0.06875,0.0625,0.075
423,Scenario-2_test0_21-36,"(20.0, 40.0]","(25.0, 27.0]",0.04375,0.08125,0.0625,0.05
424,Scenario-2_test0_21-36,"(40.0, 60.0]","(25.0, 27.0]",0.08125,0.0625,0.075,0.08125
425,Scenario-2_test0_21-36,"(60.0, 80.0]","(25.0, 27.0]",0.0625,0.075,0.04375,0.05625
426,Scenario-2_test0_21-36,"(20.0, 40.0]","(27.0, 29.0]",0.0625,0.05,0.08125,0.05625
427,Scenario-2_test0_21-36,"(40.0, 60.0]","(27.0, 29.0]",0.05,0.08125,0.05625,0.08125
428,Scenario-2_test0_21-36,"(60.0, 80.0]","(27.0, 29.0]",0.08125,0.05625,0.05625,0.05
429,Scenario-2_test0_21-36,"(20.0, 40.0]","(29.0, 31.0]",0.05,0.05625,0.08125,0.08125
430,Scenario-2_test0_21-36,"(40.0, 60.0]","(29.0, 31.0]",0.05625,0.08125,0.05,0.0375
431,Scenario-2_test0_21-36,"(60.0, 80.0]","(29.0, 31.0]",0.08125,0.05,0.05625,0.05625
432,Scenario-2_test0_21-36,"(20.0, 40.0]","(31.0, 33.0]",0.0625,0.08125,0.0375,0.06875
433,Scenario-2_test0_21-36,"(40.0, 60.0]","(31.0, 33.0]",0.08125,0.0375,0.05625,0.05
434,Scenario-2_test0_21-36,"(60.0, 80.0]","(31.0, 33.0]",0.0375,0.05625,0.05,0.04375
435,Scenario-2_test0_21-36,"(20.0, 40.0]","(33.0, 35.0]",0.05,0.06875,0.05,0.04375
436,Scenario-2_test0_21-36,"(40.0, 60.0]","(33.0, 35.0]",0.06875,0.05,0.04375,0.05625
437,Scenario-2_test0_21-36,"(60.0, 80.0]","(33.0, 35.0]",0.05,0.04375,0.05,0.04375
438,Scenario-2_test1_81-97,"(20.0, 40.0]","(81.0, 83.0]",0.05625,0.06875,0.0625,0.06875
439,Scenario-2_test1_81-97,"(40.0, 60.0]","(81.0, 83.0]",0.06875,0.0625,0.14375,0.1
440,Scenario-2_test1_81-97,"(60.0, 80.0]","(81.0, 83.0]",0.0625,0.14375,0.1,0.1
441,Scenario-2_test1_81-97,"(20.0, 40.0]","(83.0, 85.0]",0.0625,0.06875,0.1,0.06875
442,Scenario-2_test1_81-97,"(40.0, 60.0]","(83.0, 85.0]",0.06875,0.1,0.1,0.1
443,Scenario-2_test1_81-97,"(60.0, 80.0]","(83.0, 85.0]",0.1,0.1,0.1,0.11875
444,Scenario-2_test1_81-97,"(20.0, 40.0]","(85.0, 87.0]",0.06875,0.06875,0.1,0.1
445,Scenario-2_test1_81-97,"(40.0, 60.0]","(85.0, 87.0]",0.06875,0.1,0.11875,0.1
446,Scenario-2_test1_81-97,"(60.0, 80.0]","(85.0, 87.0]",0.1,0.11875,0.0625,0.1
447,Scenario-2_test1_81-97,"(20.0, 40.0]","(87.0, 89.0]",0.0625,0.1,0.1,0.09375
448,Scenario-2_test1_81-97,"(40.0, 60.0]","(87.0, 89.0]",0.1,0.1,0.1,0.13125
449,Scenario-2_test1_81-97,"(60.0, 80.0]","(87.0, 89.0]",0.1,0.1,0.06875,0.05625
450,Scenario-2_test1_81-97,"(20.0, 40.0]","(89.0, 91.0]",0.06875,0.09375,0.13125,0.1
451,Scenario-2_test1_81-97,"(40.0, 60.0]","(89.0, 91.0]",0.09375,0.13125,0.05625,0.1
452,Scenario-2_test1_81-97,"(60.0, 80.0]","(89.0, 91.0]",0.13125,0.05625,0.06875,0.0625
453,Scenario-2_test1_81-97,"(20.0, 40.0]","(91.0, 93.0]",0.08125,0.1,0.1,0.13125
454,Scenario-2_test1_81-97,"(40.0, 60.0]","(91.0, 93.0]",0.1,0.1,0.0625,0.06875
455,Scenario-2_test1_81-97,"(60.0, 80.0]","(91.0, 93.0]",0.1,0.0625,0.06875,0.075
456,Scenario-2_test1_81-97,"(20.0, 40.0]","(93.0, 95.0]",0.06875,0.13125,0.06875,0.1
457,Scenario-2_test1_81-97,"(40.0, 60.0]","(93.0, 95.0]",0.13125,0.06875,0.075,0.0625
458,Scenario-2_test1_81-97,"(60.0, 80.0]","(93.0, 95.0]",0.06875,0.075,0.05625,0.0625
459,Scenario-2_test10_621-637,"(20.0, 40.0]","(621.0, 623.0]",0.04375,0.0625,0.0875,0.0875
460,Scenario-2_test10_621-637,"(40.0, 60.0]","(621.0, 623.0]",0.0625,0.0875,0.14375,0.1125
461,Scenario-2_test10_621-637,"(60.0, 80.0]","(621.0, 623.0]",0.0875,0.14375,0.1,0.1
462,Scenario-2_test10_621-637,"(20.0, 40.0]","(623.0, 625.0]",0.0625,0.0875,0.1125,0.08125
463,Scenario-2_test10_621-637,"(40.0, 60.0]","(623.0, 625.0]",0.0875,0.1125,0.1,0.10625
464,Scenario-2_test10_621-637,"(60.0, 80.0]","(623.0, 625.0]",0.1125,0.1,0.10625,0.14375
465,Scenario-2_test10_621-637,"(20.0, 40.0]","(625.0, 627.0]",0.06875,0.08125,0.10625,0.1125
466,Scenario-2_test10_621-637,"(40.0, 60.0]","(625.0, 627.0]",0.08125,0.10625,0.14375,0.1
467,Scenario-2_test10_621-637,"(60.0, 80.0]","(625.0, 627.0]",0.10625,0.14375,0.06875,0.1
468,Scenario-2_test10_621-637,"(20.0, 40.0]","(627.0, 629.0]",0.05625,0.1125,0.1,0.10625
469,Scenario-2_test10_621-637,"(40.0, 60.0]","(627.0, 629.0]",0.1125,0.1,0.1,0.1375
470,Scenario-2_test10_621-637,"(60.0, 80.0]","(627.0, 629.0]",0.1,0.1,0.0875,0.0625
471,Scenario-2_test10_621-637,"(20.0, 40.0]","(629.0, 631.0]",0.075,0.10625,0.1375,0.1
472,Scenario-2_test10_621-637,"(40.0, 60.0]","(629.0, 631.0]",0.10625,0.1375,0.0625,0.1
473,Scenario-2_test10_621-637,"(60.0, 80.0]","(629.0, 631.0]",0.1375,0.0625,0.075,0.08125
474,Scenario-2_test10_621-637,"(20.0, 40.0]","(631.0, 633.0]",0.1,0.1,0.1,0.13125
475,Scenario-2_test10_621-637,"(40.0, 60.0]","(631.0, 633.0]",0.1,0.1,0.08125,0.08125
476,Scenario-2_test10_621-637,"(60.0, 80.0]","(631.0, 633.0]",0.1,0.08125,0.05,0.06875
477,Scenario-2_test10_621-637,"(20.0, 40.0]","(633.0, 635.0]",0.10625,0.13125,0.08125,0.1
478,Scenario-2_test10_621-637,"(40.0, 60.0]","(633.0, 635.0]",0.13125,0.08125,0.06875,0.08125
479,Scenario-2_test10_621-637,"(60.0, 80.0]","(633.0, 635.0]",0.08125,0.06875,0.0625,0.05625
480,Scenario-2_test11_681-697,"(20.0, 40.0]","(681.0, 683.0]",0.05625,0.06875,0.1,0.05
481,Scenario-2_test11_681-697,"(40.0, 60.0]","(681.0, 683.0]",0.06875,0.1,0.1375,0.15
